ID,Segment
TEST_16043,E
TEST_16044,D
TEST_16045,E
TEST_16046,E
TEST_16047,E
TEST_16048,D
TEST_16049,E
TEST_16050,E
TEST_16051,E
TEST_16052,E
TEST_16053,D
TEST_16054,E
TEST_16055,E
TEST_16056,E
TEST_16057,D
TEST_16058,E
TEST_16059,E
TEST_16060,E
TEST_16061,E
TEST_16062,E
TEST_16063,E
TEST_16064,E
TEST_16065,D
TEST_16066,E
TEST_16067,D
TEST_16068,D
TEST_16069,E
TEST_16070,E
TEST_16071,E
TEST_16072,D
TEST_16073,E
TEST_16074,E
TEST_16075,E
TEST_16076,E
TEST_16077,E
TEST_16078,E
TEST_16079,E
TEST_16080,E
TEST_16081,E
TEST_16082,C
TEST_16083,E
TEST_16084,E
TEST_16085,E
TEST_16086,E
TEST_16087,E
TEST_16088,E
TEST_16089,E
TEST_16090,E
TEST_16091,E
TEST_16092,E
TEST_16093,E
TEST_16094,D
TEST_16095,E
TEST_16096,E
TEST_16097,E
TEST_16098,E
TEST_16099,D
TEST_16100,E
TEST_16101,E
TEST_16102,E
TEST_16103,E
TEST_16104,E
TEST_16105,E
TEST_16106,D
TEST_16107,E
TEST_16108,E
TEST_16109,E
TEST_16110,C
TEST_16111,E
TEST_16112,E
TEST_16113,D
TEST_16114,D
TEST_16115,E
TEST_16116,E
TEST_16117,E
TEST_16118,D
TEST_16119,E
TEST_16120,E
TEST_16121,E
TEST_16122,D
TEST_16123,E
TEST_16124,E
TEST_16125,E
TEST_16126,E
TEST_16127,E
TEST_16128,E
TEST_16129,E
TEST_16130,E
TEST_16131,E
TEST_16132,E
TEST_16133,E
TEST_16134,E
TEST_16135,E
TEST_16136,E
TEST_16137,D
TEST_16138,E
TEST_16139,E
TEST_16140,D
TEST_16141,E
TEST_16142,E
TEST_16143,E
TEST_16144,D
TEST_16145,E
TEST_16146,E
TEST_16147,E
TEST_16148,E
TEST_16149,E
TEST_16150,E
TEST_16151,D
TEST_16152,E
TEST_16153,E
TEST_16154,E
TEST_16155,E
TEST_16156,E
TEST_16157,E
TEST_16158,E
TEST_16159,E
TEST_16160,E
TEST_16161,E
TEST_16162,E
TEST_16163,E
TEST_16164,E
TEST_16165,E
TEST_16166,E
TEST_16167,E
TEST_16168,E
TEST_16169,E
TEST_16170,E
TEST_16171,E
TEST_16172,E
TEST_16173,E
TEST_16174,E
TEST_16175,E
TEST_16176,E
TEST_16177,E
TEST_16178,E
TEST_16179,E
TEST_16180,E
TEST_16181,D
TEST_16182,E
TEST_16183,E
TEST_16184,E
TEST_16185,D
TEST_16186,E
TEST_16187,E
TEST_16188,E
TEST_16189,E
TEST_16190,E
TEST_16191,E
TEST_16192,D
TEST_16193,E
TEST_16194,E
TEST_16195,E
TEST_16196,E
TEST_16197,E
TEST_16198,E
TEST_16199,E
TEST_16200,E
TEST_16201,E
TEST_16202,E
TEST_16203,E
TEST_16204,E
TEST_16205,E
TEST_16206,E
TEST_16207,E
TEST_16208,E
TEST_16209,E
TEST_16210,E
TEST_16211,E
TEST_16212,E
TEST_16213,E
TEST_16214,E
TEST_16215,E
TEST_16216,E
TEST_16217,E
TEST_16218,E
TEST_16219,E
TEST_16220,E
TEST_16221,E
TEST_16222,E
TEST_16223,E
TEST_16224,E
TEST_16225,E
TEST_16226,C
TEST_16227,E
TEST_16228,E
TEST_16229,E
TEST_16230,E
TEST_16231,E
TEST_16232,E
TEST_16233,E
TEST_16234,E
TEST_16235,D
TEST_16236,E
TEST_16237,D
TEST_16238,E
TEST_16239,E
TEST_16240,E
TEST_16241,E
TEST_16242,E
TEST_16243,E
TEST_16244,E
TEST_16245,D
TEST_16246,C
TEST_16247,E
TEST_16248,E
TEST_16249,E
TEST_16250,E
TEST_16251,D
TEST_16252,E
TEST_16253,E
TEST_16254,E
TEST_16255,E
TEST_16256,D
TEST_16257,E
TEST_16258,E
TEST_16259,E
TEST_16260,D
TEST_16261,E
TEST_16262,E
TEST_16263,E
TEST_16264,E
TEST_16265,E
TEST_16266,E
TEST_16267,C
TEST_16268,E
TEST_16269,E
TEST_16270,E
TEST_16271,D
TEST_16272,E
TEST_16273,E
TEST_16274,E
TEST_16275,E
TEST_16276,D
TEST_16277,E
TEST_16278,E
TEST_16279,E
TEST_16280,E
TEST_16281,E
TEST_16282,D
TEST_16283,E
TEST_16284,E
TEST_16285,E
TEST_16286,C
TEST_16287,E
TEST_16288,E
TEST_16289,E
TEST_16290,E
TEST_16291,E
TEST_16292,E
TEST_16293,D
TEST_16294,E
TEST_16295,E
TEST_16296,D
TEST_16297,E
TEST_16298,E
TEST_16299,E
TEST_16300,E
TEST_16301,E
TEST_16302,E
TEST_16303,C
TEST_16304,E
TEST_16305,E
TEST_16306,E
TEST_16307,E
TEST_16308,D
TEST_16309,E
TEST_16310,E
TEST_16311,E
TEST_16312,E
TEST_16313,E
TEST_16314,E
TEST_16315,E
TEST_16316,C
TEST_16317,D
TEST_16318,E
TEST_16319,E
TEST_16320,C
TEST_16321,E
TEST_16322,D
TEST_16323,E
TEST_16324,E
TEST_16325,E
TEST_16326,D
TEST_16327,E
TEST_16328,E
TEST_16329,D
TEST_16330,D
TEST_16331,E
TEST_16332,C
TEST_16333,E
TEST_16334,E
TEST_16335,E
TEST_16336,E
TEST_16337,D
TEST_16338,E
TEST_16339,E
TEST_16340,E
TEST_16341,E
TEST_16342,E
TEST_16343,E
TEST_16344,E
TEST_16345,D
TEST_16346,E
TEST_16347,E
TEST_16348,E
TEST_16349,E
TEST_16350,E
TEST_16351,C
TEST_16352,E
TEST_16353,E
TEST_16354,E
TEST_16355,E
TEST_16356,E
TEST_16357,E
TEST_16358,E
TEST_16359,D
TEST_16360,E
TEST_16361,E
TEST_16362,D
TEST_16363,E
TEST_16364,E
TEST_16365,E
TEST_16366,E
TEST_16367,E
TEST_16368,E
TEST_16369,E
TEST_16370,E
TEST_16371,E
TEST_16372,C
TEST_16373,E
TEST_16374,E
TEST_16375,E
TEST_16376,C
TEST_16377,E
TEST_16378,E
TEST_16379,E
TEST_16380,E
TEST_16381,D
TEST_16382,E
TEST_16383,E
TEST_16384,E
TEST_16385,D
TEST_16386,E
TEST_16387,E
TEST_16388,D
TEST_16389,E
TEST_16390,E
TEST_16391,E
TEST_16392,E
TEST_16393,E
TEST_16394,E
TEST_16395,E
TEST_16396,E
TEST_16397,E
TEST_16398,E
TEST_16399,E
TEST_16400,E
TEST_16401,C
TEST_16402,E
TEST_16403,D
TEST_16404,E
TEST_16405,E
TEST_16406,E
TEST_16407,E
TEST_16408,E
TEST_16409,E
TEST_16410,E
TEST_16411,E
TEST_16412,E
TEST_16413,E
TEST_16414,E
TEST_16415,E
TEST_16416,E
TEST_16417,E
TEST_16418,C
TEST_16419,D
TEST_16420,E
TEST_16421,E
TEST_16422,E
TEST_16423,E
TEST_16424,C
TEST_16425,D
TEST_16426,E
TEST_16427,E
TEST_16428,D
TEST_16429,E
TEST_16430,E
TEST_16431,D
TEST_16432,D
TEST_16433,E
TEST_16434,D
TEST_16435,D
TEST_16436,E
TEST_16437,E
TEST_16438,E
TEST_16439,E
TEST_16440,E
TEST_16441,E
TEST_16442,E
TEST_16443,E
TEST_16444,E
TEST_16445,E
TEST_16446,D
TEST_16447,E
TEST_16448,E
TEST_16449,E
TEST_16450,E
TEST_16451,D
TEST_16452,E
TEST_16453,E
TEST_16454,D
TEST_16455,D
TEST_16456,E
TEST_16457,E
TEST_16458,E
TEST_16459,E
TEST_16460,D
TEST_16461,D
TEST_16462,E
TEST_16463,E
TEST_16464,E
TEST_16465,E
TEST_16466,E
TEST_16467,E
TEST_16468,E
TEST_16469,E
TEST_16470,C
TEST_16471,E
TEST_16472,E
TEST_16473,E
TEST_16474,E
TEST_16475,E
TEST_16476,D
TEST_16477,C
TEST_16478,D
TEST_16479,E
TEST_16480,E
TEST_16481,E
TEST_16482,E
TEST_16483,E
TEST_16484,E
TEST_16485,E
TEST_16486,E
TEST_16487,E
TEST_16488,E
TEST_16489,E
TEST_16490,E
TEST_16491,E
TEST_16492,D
TEST_16493,E
TEST_16494,E
TEST_16495,E
TEST_16496,E
TEST_16497,E
TEST_16498,E
TEST_16499,E
TEST_16500,D
TEST_16501,E
TEST_16502,E
TEST_16503,E
TEST_16504,E
TEST_16505,E
TEST_16506,C
TEST_16507,E
TEST_16508,D
TEST_16509,E
TEST_16510,E
TEST_16511,E
TEST_16512,E
TEST_16513,E
TEST_16514,E
TEST_16515,E
TEST_16516,E
TEST_16517,E
TEST_16518,E
TEST_16519,E
TEST_16520,E
TEST_16521,D
TEST_16522,E
TEST_16523,C
TEST_16524,E
TEST_16525,E
TEST_16526,D
TEST_16527,E
TEST_16528,D
TEST_16529,E
TEST_16530,E
TEST_16531,E
TEST_16532,E
TEST_16533,E
TEST_16534,D
TEST_16535,E
TEST_16536,E
TEST_16537,E
TEST_16538,E
TEST_16539,E
TEST_16540,D
TEST_16541,E
TEST_16542,E
TEST_16543,E
TEST_16544,E
TEST_16545,E
TEST_16546,E
TEST_16547,E
TEST_16548,E
TEST_16549,E
TEST_16550,E
TEST_16551,E
TEST_16552,E
TEST_16553,E
TEST_16554,E
TEST_16555,E
TEST_16556,E
TEST_16557,C
TEST_16558,E
TEST_16559,E
TEST_16560,E
TEST_16561,E
TEST_16562,E
TEST_16563,E
TEST_16564,E
TEST_16565,E
TEST_16566,E
TEST_16567,E
TEST_16568,E
TEST_16569,C
TEST_16570,E
TEST_16571,E
TEST_16572,E
TEST_16573,E
TEST_16574,E
TEST_16575,E
TEST_16576,D
TEST_16577,E
TEST_16578,E
TEST_16579,E
TEST_16580,E
TEST_16581,E
TEST_16582,E
TEST_16583,E
TEST_16584,C
TEST_16585,E
TEST_16586,E
TEST_16587,C
TEST_16588,E
TEST_16589,D
TEST_16590,E
TEST_16591,E
TEST_16592,E
TEST_16593,E
TEST_16594,E
TEST_16595,E
TEST_16596,E
TEST_16597,E
TEST_16598,E
TEST_16599,E
TEST_16600,E
TEST_16601,E
TEST_16602,E
TEST_16603,E
TEST_16604,C
TEST_16605,C
TEST_16606,E
TEST_16607,E
TEST_16608,E
TEST_16609,D
TEST_16610,E
TEST_16611,E
TEST_16612,E
TEST_16613,E
TEST_16614,E
TEST_16615,E
TEST_16616,E
TEST_16617,E
TEST_16618,E
TEST_16619,E
TEST_16620,E
TEST_16621,E
TEST_16622,E
TEST_16623,E
TEST_16624,E
TEST_16625,E
TEST_16626,E
TEST_16627,D
TEST_16628,E
TEST_16629,E
TEST_16630,E
TEST_16631,E
TEST_16632,E
TEST_16633,E
TEST_16634,E
TEST_16635,D
TEST_16636,E
TEST_16637,E
TEST_16638,D
TEST_16639,E
TEST_16640,E
TEST_16641,E
TEST_16642,E
TEST_16643,E
TEST_16644,E
TEST_16645,E
TEST_16646,E
TEST_16647,E
TEST_16648,E
TEST_16649,E
TEST_16650,E
TEST_16651,E
TEST_16652,E
TEST_16653,E
TEST_16654,E
TEST_16655,E
TEST_16656,E
TEST_16657,E
TEST_16658,E
TEST_16659,E
TEST_16660,E
TEST_16661,D
TEST_16662,E
TEST_16663,E
TEST_16664,E
TEST_16665,E
TEST_16666,E
TEST_16667,E
TEST_16668,E
TEST_16669,E
TEST_16670,E
TEST_16671,E
TEST_16672,E
TEST_16673,E
TEST_16674,E
TEST_16675,D
TEST_16676,E
TEST_16677,E
TEST_16678,E
TEST_16679,E
TEST_16680,D
TEST_16681,D
TEST_16682,D
TEST_16683,E
TEST_16684,E
TEST_16685,C
TEST_16686,E
TEST_16687,E
TEST_16688,C
TEST_16689,E
TEST_16690,E
TEST_16691,E
TEST_16692,E
TEST_16693,E
TEST_16694,C
TEST_16695,D
TEST_16696,E
TEST_16697,E
TEST_16698,E
TEST_16699,E
TEST_16700,E
TEST_16701,D
TEST_16702,E
TEST_16703,E
TEST_16704,E
TEST_16705,E
TEST_16706,E
TEST_16707,E
TEST_16708,E
TEST_16709,E
TEST_16710,D
TEST_16711,E
TEST_16712,E
TEST_16713,E
TEST_16714,E
TEST_16715,E
TEST_16716,E
TEST_16717,E
TEST_16718,E
TEST_16719,E
TEST_16720,E
TEST_16721,E
TEST_16722,E
TEST_16723,E
TEST_16724,E
TEST_16725,E
TEST_16726,E
TEST_16727,E
TEST_16728,E
TEST_16729,E
TEST_16730,E
TEST_16731,E
TEST_16732,E
TEST_16733,E
TEST_16734,E
TEST_16735,E
TEST_16736,E
TEST_16737,E
TEST_16738,C
TEST_16739,E
TEST_16740,E
TEST_16741,E
TEST_16742,E
TEST_16743,E
TEST_16744,E
TEST_16745,E
TEST_16746,E
TEST_16747,E
TEST_16748,E
TEST_16749,E
TEST_16750,E
TEST_16751,E
TEST_16752,E
TEST_16753,E
TEST_16754,D
TEST_16755,E
TEST_16756,D
TEST_16757,D
TEST_16758,E
TEST_16759,E
TEST_16760,E
TEST_16761,E
TEST_16762,D
TEST_16763,E
TEST_16764,E
TEST_16765,E
TEST_16766,E
TEST_16767,E
TEST_16768,C
TEST_16769,E
TEST_16770,E
TEST_16771,E
TEST_16772,E
TEST_16773,E
TEST_16774,E
TEST_16775,E
TEST_16776,D
TEST_16777,E
TEST_16778,E
TEST_16779,E
TEST_16780,E
TEST_16781,E
TEST_16782,E
TEST_16783,E
TEST_16784,E
TEST_16785,D
TEST_16786,E
TEST_16787,E
TEST_16788,E
TEST_16789,E
TEST_16790,E
TEST_16791,E
TEST_16792,D
TEST_16793,E
TEST_16794,E
TEST_16795,E
TEST_16796,E
TEST_16797,E
TEST_16798,C
TEST_16799,E
TEST_16800,E
TEST_16801,E
TEST_16802,E
TEST_16803,E
TEST_16804,E
TEST_16805,E
TEST_16806,D
TEST_16807,E
TEST_16808,D
TEST_16809,E
TEST_16810,E
TEST_16811,E
TEST_16812,E
TEST_16813,E
TEST_16814,E
TEST_16815,E
TEST_16816,E
TEST_16817,E
TEST_16818,E
TEST_16819,E
TEST_16820,E
TEST_16821,E
TEST_16822,E
TEST_16823,E
TEST_16824,E
TEST_16825,E
TEST_16826,D
TEST_16827,E
TEST_16828,E
TEST_16829,C
TEST_16830,E
TEST_16831,C
TEST_16832,E
TEST_16833,E
TEST_16834,E
TEST_16835,E
TEST_16836,E
TEST_16837,E
TEST_16838,E
TEST_16839,E
TEST_16840,E
TEST_16841,E
TEST_16842,E
TEST_16843,E
TEST_16844,E
TEST_16845,E
TEST_16846,D
TEST_16847,E
TEST_16848,E
TEST_16849,E
TEST_16850,E
TEST_16851,E
TEST_16852,E
TEST_16853,E
TEST_16854,E
TEST_16855,E
TEST_16856,E
TEST_16857,E
TEST_16858,E
TEST_16859,E
TEST_16860,E
TEST_16861,E
TEST_16862,E
TEST_16863,E
TEST_16864,E
TEST_16865,E
TEST_16866,E
TEST_16867,D
TEST_16868,E
TEST_16869,D
TEST_16870,E
TEST_16871,E
TEST_16872,E
TEST_16873,E
TEST_16874,E
TEST_16875,E
TEST_16876,E
TEST_16877,E
TEST_16878,E
TEST_16879,E
TEST_16880,E
TEST_16881,E
TEST_16882,E
TEST_16883,D
TEST_16884,E
TEST_16885,D
TEST_16886,D
TEST_16887,E
TEST_16888,E
TEST_16889,E
TEST_16890,D
TEST_16891,E
TEST_16892,E
TEST_16893,E
TEST_16894,E
TEST_16895,E
TEST_16896,E
TEST_16897,E
TEST_16898,E
TEST_16899,E
TEST_16900,E
TEST_16901,E
TEST_16902,E
TEST_16903,E
TEST_16904,E
TEST_16905,E
TEST_16906,E
TEST_16907,E
TEST_16908,E
TEST_16909,E
TEST_16910,E
TEST_16911,E
TEST_16912,E
TEST_16913,E
TEST_16914,E
TEST_16915,E
TEST_16916,E
TEST_16917,E
TEST_16918,E
TEST_16919,E
TEST_16920,E
TEST_16921,E
TEST_16922,E
TEST_16923,E
TEST_16924,E
TEST_16925,E
TEST_16926,E
TEST_16927,D
TEST_16928,E
TEST_16929,D
TEST_16930,D
TEST_16931,E
TEST_16932,E
TEST_16933,D
TEST_16934,E
TEST_16935,E
TEST_16936,E
TEST_16937,D
TEST_16938,E
TEST_16939,E
TEST_16940,E
TEST_16941,E
TEST_16942,E
TEST_16943,D
TEST_16944,D
TEST_16945,E
TEST_16946,E
TEST_16947,E
TEST_16948,D
TEST_16949,E
TEST_16950,E
TEST_16951,E
TEST_16952,E
TEST_16953,E
TEST_16954,E
TEST_16955,E
TEST_16956,E
TEST_16957,D
TEST_16958,E
TEST_16959,E
TEST_16960,E
TEST_16961,D
TEST_16962,E
TEST_16963,E
TEST_16964,D
TEST_16965,E
TEST_16966,E
TEST_16967,D
TEST_16968,E
TEST_16969,D
TEST_16970,E
TEST_16971,C
TEST_16972,D
TEST_16973,E
TEST_16974,E
TEST_16975,D
TEST_16976,E
TEST_16977,D
TEST_16978,E
TEST_16979,E
TEST_16980,E
TEST_16981,D
TEST_16982,E
TEST_16983,E
TEST_16984,E
TEST_16985,E
TEST_16986,E
TEST_16987,D
TEST_16988,E
TEST_16989,E
TEST_16990,E
TEST_16991,E
TEST_16992,E
TEST_16993,E
TEST_16994,E
TEST_16995,E
TEST_16996,C
TEST_16997,E
TEST_16998,E
TEST_16999,E
TEST_17000,E
TEST_17001,E
TEST_17002,D
TEST_17003,E
TEST_17004,E
TEST_17005,E
TEST_17006,E
TEST_17007,E
TEST_17008,E
TEST_17009,E
TEST_17010,E
TEST_17011,E
TEST_17012,E
TEST_17013,E
TEST_17014,E
TEST_17015,E
TEST_17016,D
TEST_17017,E
TEST_17018,E
TEST_17019,E
TEST_17020,E
TEST_17021,E
TEST_17022,E
TEST_17023,E
TEST_17024,E
TEST_17025,E
TEST_17026,E
TEST_17027,E
TEST_17028,E
TEST_17029,E
TEST_17030,E
TEST_17031,E
TEST_17032,E
TEST_17033,E
TEST_17034,E
TEST_17035,E
TEST_17036,E
TEST_17037,E
TEST_17038,C
TEST_17039,E
TEST_17040,E
TEST_17041,D
TEST_17042,D
TEST_17043,E
TEST_17044,D
TEST_17045,E
TEST_17046,C
TEST_17047,D
TEST_17048,E
TEST_17049,E
TEST_17050,E
TEST_17051,E
TEST_17052,E
TEST_17053,E
TEST_17054,D
TEST_17055,E
TEST_17056,E
TEST_17057,E
TEST_17058,E
TEST_17059,E
TEST_17060,C
TEST_17061,D
TEST_17062,D
TEST_17063,E
TEST_17064,E
TEST_17065,E
TEST_17066,E
TEST_17067,E
TEST_17068,E
TEST_17069,E
TEST_17070,D
TEST_17071,E
TEST_17072,E
TEST_17073,D
TEST_17074,E
TEST_17075,E
TEST_17076,E
TEST_17077,E
TEST_17078,E
TEST_17079,E
TEST_17080,E
TEST_17081,E
TEST_17082,E
TEST_17083,C
TEST_17084,C
TEST_17085,E
TEST_17086,E
TEST_17087,C
TEST_17088,E
TEST_17089,D
TEST_17090,E
TEST_17091,C
TEST_17092,E
TEST_17093,E
TEST_17094,E
TEST_17095,E
TEST_17096,E
TEST_17097,E
TEST_17098,D
TEST_17099,E
TEST_17100,E
TEST_17101,D
TEST_17102,E
TEST_17103,E
TEST_17104,C
TEST_17105,E
TEST_17106,E
TEST_17107,E
TEST_17108,E
TEST_17109,E
TEST_17110,E
TEST_17111,E
TEST_17112,E
TEST_17113,D
TEST_17114,E
TEST_17115,E
TEST_17116,E
TEST_17117,E
TEST_17118,E
TEST_17119,E
TEST_17120,E
TEST_17121,E
TEST_17122,E
TEST_17123,D
TEST_17124,D
TEST_17125,E
TEST_17126,E
TEST_17127,E
TEST_17128,E
TEST_17129,D
TEST_17130,E
TEST_17131,D
TEST_17132,E
TEST_17133,E
TEST_17134,E
TEST_17135,E
TEST_17136,D
TEST_17137,E
TEST_17138,E
TEST_17139,E
TEST_17140,D
TEST_17141,E
TEST_17142,E
TEST_17143,E
TEST_17144,C
TEST_17145,E
TEST_17146,E
TEST_17147,E
TEST_17148,E
TEST_17149,D
TEST_17150,E
TEST_17151,E
TEST_17152,E
TEST_17153,E
TEST_17154,E
TEST_17155,E
TEST_17156,E
TEST_17157,D
TEST_17158,D
TEST_17159,E
TEST_17160,E
TEST_17161,E
TEST_17162,E
TEST_17163,E
TEST_17164,C
TEST_17165,D
TEST_17166,E
TEST_17167,C
TEST_17168,E
TEST_17169,E
TEST_17170,E
TEST_17171,E
TEST_17172,E
TEST_17173,E
TEST_17174,E
TEST_17175,C
TEST_17176,E
TEST_17177,E
TEST_17178,E
TEST_17179,E
TEST_17180,E
TEST_17181,E
TEST_17182,E
TEST_17183,D
TEST_17184,E
TEST_17185,E
TEST_17186,E
TEST_17187,C
TEST_17188,E
TEST_17189,D
TEST_17190,E
TEST_17191,E
TEST_17192,E
TEST_17193,E
TEST_17194,E
TEST_17195,C
TEST_17196,E
TEST_17197,E
TEST_17198,E
TEST_17199,E
TEST_17200,D
TEST_17201,E
TEST_17202,E
TEST_17203,E
TEST_17204,E
TEST_17205,E
TEST_17206,D
TEST_17207,E
TEST_17208,E
TEST_17209,E
TEST_17210,E
TEST_17211,E
TEST_17212,C
TEST_17213,E
TEST_17214,E
TEST_17215,C
TEST_17216,E
TEST_17217,E
TEST_17218,E
TEST_17219,E
TEST_17220,E
TEST_17221,E
TEST_17222,E
TEST_17223,E
TEST_17224,E
TEST_17225,E
TEST_17226,E
TEST_17227,E
TEST_17228,E
TEST_17229,E
TEST_17230,E
TEST_17231,E
TEST_17232,E
TEST_17233,E
TEST_17234,E
TEST_17235,E
TEST_17236,D
TEST_17237,E
TEST_17238,E
TEST_17239,D
TEST_17240,C
TEST_17241,D
TEST_17242,E
TEST_17243,E
TEST_17244,E
TEST_17245,E
TEST_17246,C
TEST_17247,E
TEST_17248,E
TEST_17249,E
TEST_17250,C
TEST_17251,E
TEST_17252,D
TEST_17253,C
TEST_17254,E
TEST_17255,E
TEST_17256,D
TEST_17257,E
TEST_17258,E
TEST_17259,E
TEST_17260,E
TEST_17261,E
TEST_17262,E
TEST_17263,E
TEST_17264,E
TEST_17265,E
TEST_17266,D
TEST_17267,E
TEST_17268,E
TEST_17269,E
TEST_17270,E
TEST_17271,E
TEST_17272,E
TEST_17273,E
TEST_17274,E
TEST_17275,E
TEST_17276,E
TEST_17277,E
TEST_17278,E
TEST_17279,E
TEST_17280,D
TEST_17281,E
TEST_17282,E
TEST_17283,E
TEST_17284,E
TEST_17285,E
TEST_17286,E
TEST_17287,E
TEST_17288,E
TEST_17289,D
TEST_17290,E
TEST_17291,D
TEST_17292,E
TEST_17293,E
TEST_17294,E
TEST_17295,D
TEST_17296,E
TEST_17297,E
TEST_17298,D
TEST_17299,D
TEST_17300,E
TEST_17301,E
TEST_17302,E
TEST_17303,E
TEST_17304,E
TEST_17305,D
TEST_17306,E
TEST_17307,E
TEST_17308,E
TEST_17309,E
TEST_17310,D
TEST_17311,D
TEST_17312,E
TEST_17313,E
TEST_17314,E
TEST_17315,E
TEST_17316,E
TEST_17317,E
TEST_17318,E
TEST_17319,E
TEST_17320,E
TEST_17321,E
TEST_17322,E
TEST_17323,D
TEST_17324,E
TEST_17325,E
TEST_17326,E
TEST_17327,D
TEST_17328,E
TEST_17329,E
TEST_17330,E
TEST_17331,E
TEST_17332,E
TEST_17333,E
TEST_17334,E
TEST_17335,C
TEST_17336,E
TEST_17337,E
TEST_17338,E
TEST_17339,E
TEST_17340,E
TEST_17341,E
TEST_17342,C
TEST_17343,E
TEST_17344,E
TEST_17345,E
TEST_17346,E
TEST_17347,E
TEST_17348,E
TEST_17349,E
TEST_17350,E
TEST_17351,E
TEST_17352,E
TEST_17353,E
TEST_17354,E
TEST_17355,E
TEST_17356,E
TEST_17357,E
TEST_17358,E
TEST_17359,E
TEST_17360,E
TEST_17361,E
TEST_17362,D
TEST_17363,E
TEST_17364,E
TEST_17365,E
TEST_17366,E
TEST_17367,E
TEST_17368,E
TEST_17369,E
TEST_17370,E
TEST_17371,E
TEST_17372,D
TEST_17373,E
TEST_17374,E
TEST_17375,E
TEST_17376,E
TEST_17377,E
TEST_17378,E
TEST_17379,E
TEST_17380,E
TEST_17381,E
TEST_17382,E
TEST_17383,E
TEST_17384,E
TEST_17385,E
TEST_17386,D
TEST_17387,E
TEST_17388,E
TEST_17389,E
TEST_17390,E
TEST_17391,E
TEST_17392,E
TEST_17393,D
TEST_17394,E
TEST_17395,D
TEST_17396,E
TEST_17397,E
TEST_17398,E
TEST_17399,E
TEST_17400,C
TEST_17401,E
TEST_17402,E
TEST_17403,E
TEST_17404,E
TEST_17405,D
TEST_17406,E
TEST_17407,E
TEST_17408,E
TEST_17409,E
TEST_17410,E
TEST_17411,D
TEST_17412,E
TEST_17413,E
TEST_17414,E
TEST_17415,E
TEST_17416,E
TEST_17417,E
TEST_17418,E
TEST_17419,E
TEST_17420,E
TEST_17421,E
TEST_17422,E
TEST_17423,E
TEST_17424,E
TEST_17425,D
TEST_17426,E
TEST_17427,E
TEST_17428,E
TEST_17429,E
TEST_17430,E
TEST_17431,E
TEST_17432,E
TEST_17433,E
TEST_17434,E
TEST_17435,E
TEST_17436,D
TEST_17437,E
TEST_17438,E
TEST_17439,D
TEST_17440,E
TEST_17441,E
TEST_17442,E
TEST_17443,D
TEST_17444,E
TEST_17445,D
TEST_17446,E
TEST_17447,E
TEST_17448,D
TEST_17449,E
TEST_17450,E
TEST_17451,E
TEST_17452,E
TEST_17453,E
TEST_17454,C
TEST_17455,E
TEST_17456,E
TEST_17457,E
TEST_17458,E
TEST_17459,E
TEST_17460,E
TEST_17461,E
TEST_17462,E
TEST_17463,E
TEST_17464,E
TEST_17465,E
TEST_17466,E
TEST_17467,E
TEST_17468,E
TEST_17469,E
TEST_17470,E
TEST_17471,E
TEST_17472,D
TEST_17473,D
TEST_17474,E
TEST_17475,E
TEST_17476,E
TEST_17477,E
TEST_17478,E
TEST_17479,E
TEST_17480,E
TEST_17481,E
TEST_17482,E
TEST_17483,E
TEST_17484,E
TEST_17485,D
TEST_17486,E
TEST_17487,E
TEST_17488,E
TEST_17489,E
TEST_17490,E
TEST_17491,D
TEST_17492,C
TEST_17493,E
TEST_17494,D
TEST_17495,E
TEST_17496,E
TEST_17497,D
TEST_17498,C
TEST_17499,E
TEST_17500,E
TEST_17501,E
TEST_17502,C
TEST_17503,E
TEST_17504,E
TEST_17505,E
TEST_17506,E
TEST_17507,E
TEST_17508,E
TEST_17509,E
TEST_17510,E
TEST_17511,E
TEST_17512,E
TEST_17513,E
TEST_17514,E
TEST_17515,E
TEST_17516,E
TEST_17517,E
TEST_17518,E
TEST_17519,E
TEST_17520,E
TEST_17521,E
TEST_17522,E
TEST_17523,E
TEST_17524,E
TEST_17525,E
TEST_17526,E
TEST_17527,E
TEST_17528,E
TEST_17529,E
TEST_17530,E
TEST_17531,E
TEST_17532,E
TEST_17533,D
TEST_17534,E
TEST_17535,E
TEST_17536,E
TEST_17537,E
TEST_17538,E
TEST_17539,E
TEST_17540,E
TEST_17541,D
TEST_17542,E
TEST_17543,E
TEST_17544,E
TEST_17545,E
TEST_17546,E
TEST_17547,E
TEST_17548,E
TEST_17549,E
TEST_17550,D
TEST_17551,E
TEST_17552,E
TEST_17553,D
TEST_17554,E
TEST_17555,E
TEST_17556,E
TEST_17557,D
TEST_17558,E
TEST_17559,E
TEST_17560,E
TEST_17561,E
TEST_17562,E
TEST_17563,E
TEST_17564,E
TEST_17565,E
TEST_17566,D
TEST_17567,D
TEST_17568,E
TEST_17569,E
TEST_17570,E
TEST_17571,E
TEST_17572,E
TEST_17573,E
TEST_17574,E
TEST_17575,E
TEST_17576,E
TEST_17577,E
TEST_17578,D
TEST_17579,E
TEST_17580,E
TEST_17581,E
TEST_17582,E
TEST_17583,E
TEST_17584,E
TEST_17585,E
TEST_17586,E
TEST_17587,E
TEST_17588,E
TEST_17589,D
TEST_17590,E
TEST_17591,E
TEST_17592,E
TEST_17593,E
TEST_17594,E
TEST_17595,E
TEST_17596,D
